Ticker,Side,Price,RVOL,RSI,RS_1D,RS_1W,RS_1M,RS_3M,RS_1Y,52W_High,Earnings,Sector
PEG,LONG,83.30999755859375,0.09252640890111714,55.73769072319677,1.399700395844472,2.712362139917701,2.5101525775704348,1.6705385724590238,-7.0341413196483575,91.65989685058594,N/A,Utilities
MLM,LONG,621.0599975585938,0.1444614937283905,58.64924939868956,0.5065306620348542,4.0615244021480645,0.6841272484598093,1.5690962424478982,4.487786915479419,656.8499755859375,N/A,Materials
PRU,LONG,108.72000122070312,0.08394898682332382,67.50652252496252,0.3414884649679095,4.98262242541081,8.582252068527563,1.3028261204456104,-10.57483343402189,123.12604522705078,N/A,Financials
SYF,LONG,77.20999908447266,0.09072309827012491,61.596940894456694,0.9149090690074857,6.423150705300951,3.7570882678702677,1.2370037132319434,19.08314370766371,77.20999908447266,N/A,Financials
NTRS,LONG,131.3699951171875,0.085750781679352,56.67100137800053,1.1082910202262042,4.2536250218949245,3.164754904345579,0.9135412484872374,23.417905426181672,134.60000610351562,N/A,Financials
WYNN,LONG,127.58000183105469,0.12187042985521192,58.13421259698519,0.08629529245951506,7.826235767506962,5.787945038640818,0.8716546708082973,41.11163336655328,133.0638885498047,N/A,Consumer Discretionary
CBRE,LONG,163.3800048828125,0.12446635192636964,73.56567975830816,0.721286061598625,7.63555709158763,2.4711505149745516,0.8580772532334358,20.63797808358703,165.89999389648438,N/A,Real Estate
FANG,LONG,149.17999267578125,0.11640055486887173,66.47520265718,1.4691799350769807,0.3295381171091849,6.424556984347629,0.695593134869843,-17.202528709329947,175.2056427001953,N/A,Energy
TFC,LONG,46.47999954223633,0.10806673107049924,74.92447632014625,0.34542281620522086,4.098539650209787,6.066723098843818,0.4902345663657881,1.7032830225185425,46.53003692626953,N/A,Financials
TKO,LONG,190.27999877929688,0.10063505780031516,61.652441216074855,1.5259847605875398,1.0139638539148121,1.5097369309833075,0.45074065786097073,41.3852138489639,205.3300018310547,N/A,Communication Services
FTNT,SHORT,79.52999877929688,0.18163307651510976,46.73561228691834,-1.6569851882956566,-0.2508523381610117,-7.383258139627246,0.30268364358478905,-14.271853339297369,114.56999969482422,N/A,Information Technology
MCD,LONG,310.6000061035156,0.19132972104683543,69.11256952339393,0.04831499133082229,2.596292568766878,1.3707611914803852,0.045915343155988886,9.497486485678142,317.6745300292969,N/A,Consumer Discretionary
ULTA,LONG,530.4299926757812,0.15483596000602964,59.99611044555854,1.8060674814371236,6.638384586270285,2.2436853334556917,-0.03769334662396817,56.755713996599575,566.9099731445312,N/A,Consumer Discretionary
FRT,LONG,98.57499694824219,0.06643565245691364,60.56448559446783,0.19821071383232525,2.500778647278268,0.5867315798389727,-0.13334699885002577,-10.313393778187974,112.4654541015625,N/A,Real Estate
LEN,LONG,131.39999389648438,0.08423459263730002,65.47384783785502,0.24411966811086483,14.102109862747758,2.480106571132823,-0.8791628730370538,-18.394176908344683,170.05059814453125,N/A,Consumer Discretionary
DAY,LONG,69.05000305175781,0.14436572759180274,66.06093393814128,-0.0289512713982365,0.11599511329378753,0.9502946072786012,-0.932559433204927,-13.460330543346943,81.80000305175781,N/A,Industrials
ECL,LONG,275.43499755859375,0.14779135111085318,79.91711000612881,0.7222285399069328,5.328870959309273,2.666989269365172,-1.0471697844285366,13.41959658835934,284.7843017578125,N/A,Materials
TRMB,LONG,81.18000030517578,0.09564632121218503,56.17801009476423,0.4081655377647486,7.154168447882503,0.8447208759947644,-1.2528874720440397,12.251107090347023,85.23999786376953,N/A,Information Technology
SJM,SHORT,103.0,0.25991868837310833,47.884253745434954,2.6100844971808534,-1.6142921023926116,-0.7654059165223104,-2.5135422569831367,-5.390461157533766,115.39292907714844,N/A,Consumer Staples
ORLY,LONG,101.35700225830078,0.15010830741345724,72.73119126746869,-0.022681984356054397,2.6920014105491052,5.251297036641844,-2.5319700543874113,23.870959260033842,107.81999969482422,N/A,Consumer Discretionary
DG,LONG,107.9000015258789,0.22269001848238756,77.58304274399387,3.441668153878119,8.278976290690254,5.8673503378806835,-2.8263670674059216,47.69931754697054,115.62063598632812,N/A,Consumer Staples
PODD,LONG,328.05499267578125,0.14939921498121078,52.01681092260423,-0.24175563721416937,-5.284961730553639,1.14540185602654,-2.8273143528343647,24.768950600590323,352.82000732421875,N/A,Health Care
DLTR,LONG,109.29000091552734,0.24834839307887152,62.39837487675244,3.4355452655731034,9.34467659075744,6.416751862812942,-2.8533325195312487,64.59337109040936,117.16000366210938,N/A,Consumer Staples
UAL,LONG,101.73999786376953,0.27398800576314514,58.65937323518134,2.861180969447563,11.398221640213691,7.162413363703046,-3.1785343634225915,6.824863655811431,110.5199966430664,N/A,Industrials
KEY,LONG,18.472999572753906,0.08955244693205514,64.60469348018388,0.5606898683451877,6.472617674888204,5.019894329199914,-3.5105977056154147,-1.2379553999139148,19.229999542236328,N/A,Financials
EQIX,SHORT,752.9600219726562,0.1574192768385288,21.745971866218014,0.642918853389185,-1.5841473893526414,-7.181490194709372,-3.666341324607847,-17.74318009683856,962.9168090820312,N/A,Real Estate
FITB,LONG,43.525001525878906,0.1015172873154337,57.8361275426779,0.5660876929119318,4.930091625387534,2.9446612642563874,-3.7019875855449746,-5.795175298489985,46.7233772277832,N/A,Financials
PHM,LONG,126.31999969482422,0.12406801522191521,64.82149425913491,0.4852443041875043,11.040785269635322,4.621502343697714,-3.7602186013420247,-1.8902508613704683,141.18927001953125,N/A,Consumer Discretionary
COST,SHORT,907.2000122070312,0.14923709675509159,41.62577900818669,1.439065543060547,1.8639161325119558,-1.6962977493586995,-3.8601126287422183,-5.402030542724001,1072.45361328125,N/A,Consumer Staples
MTB,LONG,191.5399932861328,0.0686867732402811,64.36538279418633,-0.020883466196619516,4.8787100504309455,5.584030328829792,-3.89671547689191,-10.90811546944559,215.79849243164062,N/A,Financials
V,SHORT,334.07000732421875,0.1825794881661569,47.14944672541558,-0.1375037983907701,3.0698544850445764,-3.507720048078633,-4.324091082422498,8.557942775155936,371.9176025390625,N/A,Financials
FCX,LONG,42.20000076293945,0.23845375177250416,64.30297856853252,2.7514026698608474,2.3030321525804975,2.50182812680102,-4.549551030353605,-2.0049670408246567,46.88663101196289,N/A,Materials
NDAQ,LONG,90.41999816894531,0.10084424032579162,69.78484938886264,1.435942100135934,5.115091487548407,2.796724772711956,-4.792794813427603,12.904574893416587,96.6670150756836,N/A,Financials
PNC,LONG,193.72999572753906,0.12699213842998958,69.95201000354857,0.5919307395636286,5.8807424359455185,5.956026913019397,-4.917757904523756,-4.364901663279164,207.3260955810547,N/A,Financials
INTU,SHORT,631.6099853515625,0.41580043095387326,41.409961911960565,-2.5398524521474397,-2.921829932724551,-6.969791854049978,-5.303154326248327,-0.6774623227329024,805.9171142578125,N/A,Information Technology
RF,LONG,25.625,0.09698285730463424,66.05619022644609,0.8064513103492654,5.800993916093189,5.583022318414832,-5.322554877644425,-2.1095275567602267,27.399999618530273,N/A,Financials
AZO,LONG,3957.205078125,0.09748932819968785,79.97908125836659,0.23137911960668944,3.903192222526153,4.054827192348154,-5.715502277899032,27.67731700362188,4354.5400390625,N/A,Consumer Discretionary
AIG,SHORT,76.12000274658203,0.11407622306432821,49.18701109597464,1.479803464524121,0.4884524707353455,-2.895773262840673,-6.167529107982195,2.2482897557927206,86.75017547607422,N/A,Financials
GWW,SHORT,946.844970703125,0.06467535650496559,48.381799642508035,0.541010958654109,2.632346211498171,-1.493449991843565,-6.444653831346092,-20.82854623176512,1206.498046875,N/A,Industrials
TPL,SHORT,860.0,0.10236771366498508,25.060241449259593,-0.5101714789903178,-5.052111958162719,-6.011957156590619,-6.553213987439078,-50.02613209276354,1628.0802001953125,N/A,Energy
HBAN,LONG,16.30500030517578,0.23502219529169022,68.86994643968262,0.7725586998908351,6.014305486684246,4.922782144148297,-7.576976336463503,-5.28205695276156,17.8700008392334,N/A,Financials
WDAY,SHORT,210.2550048828125,1.4179758643985545,39.966195722595984,-10.028241394053506,-6.077457201128034,-11.258594782244913,-7.984680576449676,-21.473387532096165,279.9100036621094,N/A,Information Technology
DHI,LONG,154.7899932861328,0.1455179218981746,65.46504654069561,0.1682485659028954,12.54998521052424,0.9876148693244824,-8.076217875028524,-4.219217458447977,183.47286987304688,N/A,Consumer Discretionary
HON,SHORT,190.59500122070312,0.1603863515751699,42.67007943474726,-0.22249138428015458,0.013115335847069254,-5.119865715214377,-8.094650450416507,-9.80910338688611,224.0632781982422,N/A,Industrials
MTCH,LONG,33.529998779296875,0.11215514290232108,58.56027287664888,0.41928539145716925,6.410658634535715,2.600974498725672,-8.97872366865008,8.860992458600702,38.558082580566406,N/A,Communication Services
ODFL,SHORT,135.46499633789062,0.1074682680479517,46.72166308522219,0.8449300166491591,6.238721722521112,-0.459254917200691,-9.339678653292227,-38.10123127026973,224.5328826904297,N/A,Industrials
ABNB,SHORT,117.55000305175781,0.19576263949483153,43.8019998933661,-0.8518847230380433,2.7175817406539293,-8.171230297583943,-9.89575578546794,-14.409490180445683,161.4199981689453,N/A,Consumer Discretionary
ADBE,SHORT,316.8699951171875,0.21662719770863884,40.626096982686846,-0.8386771328927622,-0.38979921771541415,-11.958547444357414,-10.478584369216149,-38.12945816419511,552.9600219726562,N/A,Information Technology
CRM,SHORT,227.39010620117188,0.4562757353306212,38.1010413715085,-2.874546837679126,-0.21498098610825966,-10.567878898047267,-10.507179339078876,-33.11312453758487,365.6567077636719,N/A,Information Technology
DVA,SHORT,120.5999984741211,0.058663743860659034,48.20947354288835,-0.634427169016949,4.687501448724052,-6.951625718541099,-11.343086410086888,-27.13431062971847,177.35000610351562,N/A,Health Care
CTAS,SHORT,183.91000366210938,0.12365499014343521,48.37404681681149,0.13067212694328756,0.2398225532668663,-2.9166974430336445,-11.505630860324622,-16.389327003760446,226.6531219482422,N/A,Industrials
PYPL,SHORT,61.84000015258789,0.13059522213949962,34.88075746037977,1.0127391694253918,2.87805610492442,-15.115093483444998,-11.528751408713966,-28.566370544306164,91.5982437133789,N/A,Financials
LII,SHORT,490.19049072265625,0.19786967196863162,49.574437364033656,1.2455566372548743,9.79985844503084,-2.188824499021469,-12.165308052642542,-24.807540816064765,672.4723510742188,N/A,Industrials
MGM,LONG,34.76499938964844,0.16292980719465394,68.4657524803071,1.8306971621959267,11.784562582714386,8.810637118901909,-12.18742294605436,-8.02910028748488,40.369998931884766,N/A,Consumer Discretionary
VICI,SHORT,29.0049991607666,0.14265153196529057,37.4391935838875,0.8869536026664404,-0.49742867808305613,-4.463114039342142,-12.23223483087288,-4.922785185259282,33.46164321899414,N/A,Real Estate
NOW,SHORT,803.6013793945312,0.3583057620941337,28.4747223856143,-2.6303592866050662,-1.5737194709284807,-14.319987802209155,-13.46097345226973,-24.231435235459553,1170.3900146484375,N/A,Information Technology
WY,SHORT,22.270000457763672,0.178598268309157,42.39130829142434,0.5871773789479784,4.309133769816875,-6.19207804350056,-13.4809673443262,-26.586424489371442,31.52031135559082,N/A,Real Estate
GDDY,SHORT,126.52999877929688,0.14542524606144228,31.02835504316114,0.10284592709546292,1.810428083440585,-3.301495699435575,-14.425809375765276,-35.55895347790805,214.35000610351562,N/A,Information Technology
LIN,SHORT,409.0199890136719,0.13662331867350283,42.95928411083758,0.2868659783369809,-1.0116222337537062,-7.6120374309068595,-14.896901419969533,-8.910022837795385,483.5899963378906,N/A,Materials
GPN,SHORT,74.39659881591797,0.08146858949120085,42.17312103221433,0.5087843689963734,3.2855755611942428,-13.118531820403179,-15.425311856505674,-35.756045729221064,118.07818603515625,N/A,Financials
ROP,SHORT,444.26251220703125,0.08228348613415101,49.81685094642857,-0.48105809400803556,-0.11634663736810325,-2.6081838301393323,-15.493976963891043,-20.198035867482723,591.1190185546875,N/A,Information Technology
HPQ,SHORT,23.600000381469727,0.6073352718836581,33.0251004066659,-2.960523529561243,5.028932366026573,-15.924472254906041,-15.91808473783618,-35.59166337333773,37.765533447265625,N/A,Information Technology
MOH,SHORT,144.81500244140625,0.13023088417564088,47.72885000968239,-1.332017288372811,4.847239763177225,-11.069144130341769,-17.115956141461687,-50.199457276388884,353.239990234375,N/A,Health Care
CARR,SHORT,54.459999084472656,0.2727986476724417,42.19096421806863,0.94531661597963,6.263412847751515,-6.92985370899184,-17.38037617249355,-28.319576523840674,80.42076873779297,N/A,Industrials
PAYX,SHORT,111.19999694824219,0.10316068851613208,48.034899823757335,-0.8117060540140164,1.5061559566591942,-9.492323380879364,-19.063747101745676,-20.60980611636286,157.05911254882812,N/A,Industrials
CMCSA,SHORT,26.665000915527344,0.12106361526350091,42.96621729274921,-0.05621960073789456,-0.7629323308644298,-8.931009937820312,-19.72584871838835,-36.34138960346001,41.714054107666016,N/A,Communication Services
CPRT,SHORT,39.029998779296875,0.13269605465749595,41.18738220625256,-0.07681155386404237,-5.656273176222881,-11.436353415993473,-19.938464042467952,-37.75119887659296,63.84000015258789,N/A,Industrials
MSI,SHORT,369.7099914550781,0.13408190487591526,22.971818667537875,0.054120777290989075,-0.48451408124439155,-16.01508402091647,-21.176675885645622,-25.459099421979403,495.7451171875,N/A,Information Technology
ZBRA,SHORT,250.91749572753906,0.09622554740647232,43.713251525222994,0.6447788635381535,8.655221792614732,-8.527761306278292,-22.07531188585743,-36.82683496935334,421.1099853515625,N/A,Information Technology
POOL,SHORT,243.25900268554688,0.06599815309614167,46.794539093979644,-0.25872184414312827,4.010175135507543,-14.807256640554156,-22.386072646831757,-32.53614356880609,383.73699951171875,N/A,Consumer Discretionary
SW,SHORT,35.2599983215332,0.0946852821189121,46.40622606500128,0.8581214099453227,4.72230543230141,-18.171273621089632,-23.99224232496715,-36.03636832440101,54.74549865722656,N/A,Materials
CHTR,SHORT,199.10000610351562,0.08869092262287587,31.743870868684994,-0.8268521860632871,2.512617059077793,-20.001606317364175,-24.477486471231312,-48.721247653136324,427.25,N/A,Communication Services
FFIV,SHORT,239.4550018310547,0.11121083227692558,40.186386566571464,-0.23123731864651553,6.904324281720053,-10.510870077204071,-24.79428190287455,-3.046802990791908,343.1700134277344,N/A,Information Technology
MOS,SHORT,24.259899139404297,0.14361126531944576,44.405826243960625,0.4134904495990188,-0.9800035126355189,-17.427161904754485,-28.054502479848576,-3.976753013679979,37.55366134643555,N/A,Materials
PAYC,SHORT,161.6999969482422,0.09110649144269152,47.310727757945095,-1.6064253672127826,0.6863702954442275,-18.35020455266735,-28.193324546638323,-29.175150095197967,264.67041015625,N/A,Industrials
TTD,SHORT,39.03499984741211,0.31964178798715626,22.41865996809082,-0.14070172668479985,-2.873846277091685,-24.453258698056402,-29.488801631058692,-69.90362315660707,139.50999450683594,N/A,Communication Services
AXON,SHORT,528.8250122070312,0.08561116042054297,22.90574052910533,-0.012290351416344159,-0.4264841239532302,-29.95695202555877,-32.366671480369845,-16.975429457226475,870.969970703125,N/A,Industrials
FISV,SHORT,60.78499984741211,0.06234839602592236,35.88054182446761,0.041148002912372306,-0.6293907684448152,-51.96380637930487,-55.94651273403382,-72.04130498894526,237.7899932861328,N/A,Financials
